6-digit activity code,Activity,Examples,,,,,,,,,,,,,,,,,,,,,,,
010101,Sleeping,,,,,,,,,,,,,,,,,,,,,,,,
,,watching cheerleading,watching pole vaulting,,,,,,,,,,,,,,,,,,,,,,
130301,Waiting related to playing sports or exercising,,,,,,,,,,,,,,,,,,,,,,,,
130302,Waiting related to attending sporting events,,,,,,,,,,,,,,,,,,,,,,,,
130399,"Waiting associated with sports, exercise, & recreation, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
130401,Security related to playing sports or exercising,,,,,,,,,,,,,,,,,,,,,,,,
,,opening bags for security search (playing sports),passing through metal detector (playing sports),,,,,,,,,,,,,,,,,,,,,,
,,being searched at security checkpoint (playing sports),,,,,,,,,,,,,,,,,,,,,,,
130402,Security related to attending sporting events,,,,,,,,,,,,,,,,,,,,,,,,
,,opening bags for security search (attending sports),passing through metal detector (attending sports),,,,,,,,,,,,,,,,,,,,,,
,,being searched at security checkpoint (attending sports),,,,,,,,,,,,,,,,,,,,,,,
130499,"Security related to sports, exercise, & recreation, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
139999,"Sports, exercise, & recreation, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
140101,Attending religious services,,,,,,,,,,,,,,,,,,,,,,,,
,,attending church services/synagogue/temple/mosque,leading blessings ,,,,,,,,,,,,,,,,,,,,,,
,,"attending funerals/attending wakes, memorial services",attending/participating in weddings,,,,,,,,,,,,,,,,,,,,,,
,,attending/hearing confession,attending church revival,,,,,,,,,,,,,,,,,,,,,,
,,attending a bar mitzvah/bat mitzvah/briss,attending a blessing ,,,,,,,,,,,,,,,,,,,,,,
,,attending a baptism/christening,attending confirmation service,,,,,,,,,,,,,,,,,,,,,,
140102,Participation in religious practices,,,,,,,,,,,,,,,,,,,,,,,,
,,reading the Bible/Koran/Torah/Talmud/scriptures,lighting advent wreath,,,,,,,,,,,,,,,,,,,,,,
,,studying the Bible/Koran/sciptures,praying alone,,,,,,,,,,,,,,,,,,,,,,
,,ushering for religious services,saying prayers for a Seder,,,,,,,,,,,,,,,,,,,,,,
,,singing in the church choir,"leading church choir, musical groups",,,,,,,,,,,,,,,,,,,,,,
,,visiting graves/putting flowers on graves,playing the church organ,,,,,,,,,,,,,,,,,,,,,,
,,rehearsing/decorating for religious ceremonies,participating in church musical performance,,,,,,,,,,,,,,,,,,,,,,
,,attending a wedding rehearsal,opening advent calendar day,,,,,,,,,,,,,,,,,,,,,,
,,cleaning up after religious ceremonies,conducting religious rites in the home  ,,,,,,,,,,,,,,,,,,,,,,
,,attending church choir practice,meditating for religious purposes,,,,,,,,,,,,,,,,,,,,,,
,,attending a religious retreat,preparing the sacrament/communion,,,,,,,,,,,,,,,,,,,,,,
,,praying with others,lighting menorah candles (Hanukkah),,,,,,,,,,,,,,,,,,,,,,
,,preparing food for a Seder,attending Passover Seder,,,,,,,,,,,,,,,,,,,,,,
,,praying with hh child,praying with nonhh child,,,,,,,,,,,,,,,,,,,,,,
140103,Waiting associated w/religious & spiritual activities,,,,,,,,,,,,,,,,,,,,,,,,
,,Waiting associated w/ religious & spiritual activities,,,,,,,,,,,,,,,,,,,,,,,
140104,Security procedures rel. to religious & spiritual activities,,,,,,,,,,,,,,,,,,,,,,,,
,,"opening bags for security search 
(religious activities)",passing through metal detector (religious activities),,,,,,,,,,,,,,,,,,,,,,
,,being searched at security checkpoint (religious activities),,,,,,,,,,,,,,,,,,,,,,,
140105,Religious education activities,,,,,,,,,,,,,,,,,,,,,,,,
,,attending confirmation class/attending Sunday school,teaching Sunday school,,,,,,,,,,,,,,,,,,,,,,
,,attending Bible study,preparing materials for Bible study,,,,,,,,,,,,,,,,,,,,,,
,,teaching/leading Bible study,teaching bat/bar mitvah class,,,,,,,,,,,,,,,,,,,,,,
,,distributing religious literature,attending pre-Cana class,,,,,,,,,,,,,,,,,,,,,,
,,reading (other: confirmation class),leading religious youth group,,,,,,,,,,,,,,,,,,,,,,
,,memorizing verses for confirmation class,reading/studying scriptures for Sunday school,,,,,,,,,,,,,,,,,,,,,,
149999,"Religious and spiritual activities, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
150101,Computer use,,,,,,,,,,,,,,,,,,,,,,,,
,,writing/sending e-mail (volunteer),"computer use, unspecified (volunteer)",,,,,,,,,,,,,,,,,,,,,,
,,checking e-mail (volunteer),surfing the internet (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,designing website for volunteer org.,setting up computer (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,loading computer software (volunteer),,,,,,,,,,,,,,,,,,,,,,,
150102,Organizing and preparing,,,,,,,,,,,,,,,,,,,,,,,,
,,preparing for a meeting (volunteer),filing (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,organizing volunteer materials,preparing/organizing schedules (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,stuffing envelopes (volunteer),addressing envelopes (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,completing paperwork (volunteer),re-shelving library books (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,reviewing applications (volunteer),,,,,,,,,,,,,,,,,,,,,,,
150103,Reading,,,,,,,,,,,,,,,,,,,,,,,,
,,"reviewing notes, briefs, papers (volunteer)",reading the Bible (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,"reading books, journals, newspapers (volunteer)",reading scriptures (volunteer),,,,,,,,,,,,,,,,,,,,,,
150104,Telephone calls (except hotline counseling),,,,,,,,,,,,,,,,,,,,,,,,
,,making phone calls (volunteer),answering phones (volunteer),,,,,,,,,,,,,,,,,,,,,,
150105,Writing,,,,,,,,,,,,,,,,,,,,,,,,
,,editing newsletters (volunteer),writing letters/memos (volunteer),,,,,,,,,,,,,,,,,,,,,,
150106,Fundraising,,,,,,,,,,,,,,,,,,,,,,,,
,,collecting monetary donations (volunteer),ringing a bell for the Salvation Army (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,raising money for charitable causes (volunteer),selling nonfood items at a concession stand (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,raising money for political candidates (volunteer),helping with a yard sale (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,selling items at a yard sale (volunteer),selling items at a bazaar (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,soliciting pledges (volunteer),selling raffle tickets (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,selling tickets (volunteer),setting up a silent auction (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,planning a benefit (volunteer),selling Girl Scout cookies (volunteer),,,,,,,,,,,,,,,,,,,,,,
150199,"Administrative & support activities, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
,,counted church offering (volunteer),collecting signatures for a petition (volunteer),,,,,,,,,,,,,,,,,,,,,,
150201,"Food preparation, presentation, clean-up",,,,,,,,,,,,,,,,,,,,,,,,
,,working in a soup kitchen (volunteer),distributing groceries at food bank (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,preparing food for a fundraiser (volunteer),serving food at a homeless shelter (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,delivering/serving meals to shut-ins (volunteer),selling food or unknown items at a concession stand (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,baking cookies for the PTA bake sale (volunteer),donating food to a food bank (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,serving food to racers (volunteer),,,,,,,,,,,,,,,,,,,,,,,
150202,Collecting & delivering clothing & other goods,,,,,,,,,,,,,,,,,,,,,,,,
,,collecting clothing for disaster relief (volunteer),donating clothing (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,distributing blankets at a homeless shelter (volunteer),sorting books (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,donating books (volunteer),sorting clothing (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,assembling gift baskets (volunteer),loading items into vehicle (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,donating tooys (voluteer),unloading items from vehicle (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,collecting toys (volunteer),collecting school supplies (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,collecting used electronics (volunteer),,,,,,,,,,,,,,,,,,,,,,,
150203,Providing care,,,,,,,,,,,,,,,,,,,,,,,,
,,visiting shut-ins or the elderly (volunteer),spending time with hospice patients (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,reading to the blind (volunteer),walking dogs at animal shelter (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,acting as an interpreter (volunteer),playing with children (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,visiting with others (volunteer),chaperoning (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,supervising children (volunteer),,,,,,,,,,,,,,,,,,,,,,,
150204,"Teaching, leading, counseling, mentoring",,,,,,,,,,,,,,,,,,,,,,,,
,,being a Big Brother/Big Sister (volunteer),counseling at a halfway house (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,tutoring (volunteer),leading Boy Scout meeting (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,working a hotline for victim support svcs. (volunteer),teaching/leading Bible study (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,coaching teams (volunteer),teaching bat/bar mitzvah class (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,assisting in a classroom (volunteer),teaching/leading religious class (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,leading religious youth group (volunteer),teaching confirmation class (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,teaching Sunday school (volunteer),teaching religious class (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,teaching parenting classes (volunteer),leading a blessing (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,doing vocational training (volunteer),teaching a cooking class (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,leading a tour (volunteer),leading a choir (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,teaching a class (volunteer),leading a musical group (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,leading story time at library (volunteer),providing a demo (volunteer),,,,,,,,,,,,,,,,,,,,,,
150299,"Social service & care activities, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
,,sewing items to donate (volunteer),knitting (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,making quilts for soldiers (volunteer),making crafts (volunteer),,,,,,,,,,,,,,,,,,,,,,
150301,"Building houses, wildlife sites, & other structures",,,,,,,,,,,,,,,,,,,,,,,,
,,building houses for Habitat for Humanity (volunteer),building playgrounds (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,building a wildlife refuge area (volunteer),,,,,,,,,,,,,,,,,,,,,,,
150302,"Indoor & outdoor maintenance, repair, & clean-up",,,,,,,,,,,,,,,,,,,,,,,,
,,cleaning parks/streets (volunteer),doing environmental clean-up (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,picking up trash (volunteer),repairing cars (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,renovating a house (volunteer),maintaining hiking trails (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,repairing tools or equipment (volunteer),planting trees (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,gardening (volunteer),watering trees (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,weeding (volunteer),clearing brush (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,planting flowers (volunteer),landscaping (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,mowing the lawn (volunteer),painting (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,"cleaning up yards, buildings (volunteer)",,,,,,,,,,,,,,,,,,,,,,,
150399,"Indoor & outdoor maintenance, building & clean-up activities, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
150401,Performing,,,,,,,,,,,,,,,,,,,,,,,,
,,acting in a performance (volunteer),emceeing a charity function (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,dancing in a performance (volunteer),auctioneering a benefit auction (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,performing music (volunteer),practicing for a performance (volunteer),,,,,,,,,,,,,,,,,,,,,,
150402,Serving at volunteer events & cultural activities,,,,,,,,,,,,,,,,,,,,,,,,
,,manning an information booth (volunteer),being a docent/museum guide (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,ushering for a benefit performance (volunteer),ushering at a theatre performance (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,manning a booth (volunteer),running a carnival/festival booth (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,working a booth at a fair (volunteer),distributing race packets (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,distributing event T-shirts (volunteer),supporting racers (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,cleaning up after an event (volunteer),setting up for an event (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,setting up for a walk-a-thon (volunteer),serving at a marathon (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,designing a set for a performance (volunteer),designing a float for a parade (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,constructing a float for a parade (volunteer),testing sound system (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,setting up music equipment (volunteer),setting up lighting (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,driving a float in a parade (volunteer),directing a child's school play (volunteer),,,,,,,,,,,,,,,,,,,,,,
150499,"Participating in performance & cultural activities, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
150501,"Attending meetings, conferences, & training",,,,,,,,,,,,,,,,,,,,,,,,
,,attending training (volunteer),serving on a board (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,attending meetings (volunteer),serving on a finance committee (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,attending conferences (volunteer),chairing a committee (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,attending seminars (volunteer),,,,,,,,,,,,,,,,,,,,,,,
150599,"Attending meetings, conferences, & training, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
150601,Public health activities,,,,,,,,,,,,,,,,,,,,,,,,
,,donating blood (volunteer),providing medical care (volunteer),,,,,,,,,,,,,,,,,,,,,,
150602,Public safety activities,,,,,,,,,,,,,,,,,,,,,,,,
,,being on duty as firefighter (volunteer),patrolling for neighborhood crime watch (volunteer),,,,,,,,,,,,,,,,,,,,,,
150699,"Public health & safety activities, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
150701,Waiting associated with volunteer activities,,,,,,,,,,,,,,,,,,,,,,,,
150799,"Waiting associated with volunteer activities, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
150801,Security procedures related to volunteer activities,,,,,,,,,,,,,,,,,,,,,,,,
,,opening bags for security search (volunteer),passing through metal detector (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,being searched at security checkpoint (volunteer),,,,,,,,,,,,,,,,,,,,,,,
150899,"Security procedures related to volunteer activities, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
159999,"Volunteer activities, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
,,shopping (volunteer),picketing (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,ushering at church (volunteer),handing out political flyers (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,monitoring water quality (volunteer),handing out flyers (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,inventorying bird or other wildlife populations (volunteer),greeting people at church (volunteer),,,,,,,,,,,,,,,,,,,,,,
,,taping religious services (volunteer),,,,,,,,,,,,,,,,,,,,,,,
160101,Telephone calls to/from family members,,,,,,,,,,,,,,,,,,,,,,,,
,,talking on phone to relatives,Skyping with my sister ,,,,,,,,,,,,,,,,,,,,,,
160102,"Telephone calls to/from friends, neighbors, or acquaintances",,,,,,,,,,,,,,,,,,,,,,,,
,,talking on phone to friends/neighbors/acquaintances,talking on phone to girlfriend,,,,,,,,,,,,,,,,,,,,,,
,,talking on phone to boyfriend,talking on phone to fiancee,,,,,,,,,,,,,,,,,,,,,,
,,texting with a friend,,,,,,,,,,,,,,,,,,,,,,,
160103,Telephone calls to/from education services providers,,,,,,,,,,,,,,,,,,,,,,,,
,,talking on phone to a teacher,talking on phone to an instructor,,,,,,,,,,,,,,,,,,,,,,
,,talking on phone to a principal,talking on phone to a school nurse,,,,,,,,,,,,,,,,,,,,,,
,,talking on phone to a professor,talking on phone to a school cafeteria worker,,,,,,,,,,,,,,,,,,,,,,
160104,Telephone calls to/from salespeople,,,,,,,,,,,,,,,,,,,,,,,,
,,talking on phone to a sales clerk,talking on phone to a cashier,,,,,,,,,,,,,,,,,,,,,,
,,talking on phone to a store manager,talking on phone to a salesperson,,,,,,,,,,,,,,,,,,,,,,
,,talking on phone to a customer service representative,talking on phone to a telemarketer,,,,,,,,,,,,,,,,,,,,,,
,,talking on phone to a store counter person,talking to credit card company,,,,,,,,,,,,,,,,,,,,,,
160105,Telephone calls to/from professional or personal care svcs providers,,,,,,,,,,,,,,,,,,,,,,,,
,,talking on phone to a banker/insurance agent/loan officer,talking on phone to a barber/hairstylist/manicurist,,,,,,,,,,,,,,,,,,,,,,
,,talking on phone to a lawyer/mediator/paralegal,talking on phone to a pharmacist,,,,,,,,,,,,,,,,,,,,,,
,,talking on phone to a doctor/nurse/veterinarian,talking on phone to an accountant,,,,,,,,,,,,,,,,,,,,,,
,,talking on phone to a real estate agent,talking on phone to a massage therapist,,,,,,,,,,,,,,,,,,,,,,
160106,Telephone calls to/from household services providers,,,,,,,,,,,,,,,,,,,,,,,,
,,talking on phone to a pet sitter/pet walker,talking on phone to gas company representative,,,,,,,,,,,,,,,,,,,,,,
,,talking on phone to a cleaning service/caterer,talking on phone to an architect,,,,,,,,,,,,,,,,,,,,,,
,,talking on phone to a plumber/electrician/contractor,talking on phone to a decorator,,,,,,,,,,,,,,,,,,,,,,
,,talking on phone to a landscaper/gardener,talking on phone to electric company representative,,,,,,,,,,,,,,,,,,,,,,
,,talking on phone to a mechanic/auto body repair person,,,,,,,,,,,,,,,,,,,,,,,
160107,Telephone calls to/from paid child or adult care providers,,,,,,,,,,,,,,,,,,,,,,,,
,,talking on phone to day care provider,talking on phone to a tutor,,,,,,,,,,,,,,,,,,,,,,
,,talking on phone to a babysitter,,,,,,,,,,,,,,,,,,,,,,,
160108,Telephone calls to/from government officials,,,,,,,,,,,,,,,,,,,,,,,,
,,talking on phone to police or firefighters,talking on phone to a court employee,,,,,,,,,,,,,,,,,,,,,,
,,talking on phone to a public librarian,talking on phone to a politician,,,,,,,,,,,,,,,,,,,,,,
,,talking on phone to a U.S. postal employee,talking on phone to a congressperson,,,,,,,,,,,,,,,,,,,,,,
,,talking on phone to a county council member,,,,,,,,,,,,,,,,,,,,,,,
160199,"Telephone calls (to or from), n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
,,"talking on phone, no more info provided",,,,,,,,,,,,,,,,,,,,,,,
160201,Waiting associated with telephone calls,,,,,,,,,,,,,,,,,,,,,,,,
,,waiting to use a pay phone,waiting for a phone call,,,,,,,,,,,,,,,,,,,,,,
160299,"Waiting associated with telephone calls, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
169999,"Telephone calls, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
180101,Travel related to personal care,,,,,,,,,,,,,,,,,,,,,,,,
180199,"Travel related to personal care, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
180201,Travel related to housework,,,,,,,,,,,,,,,,,,,,,,,,
180202,"Travel related to food & drink prep., clean-up, & presentation",,,,,,,,,,,,,,,,,,,,,,,,
180203,"Travel related to interior maintenance, repair, & decoration",,,,,,,,,,,,,,,,,,,,,,,,
180204,"Travel related to exterior maintenance, repair, & decoration",,,,,,,,,,,,,,,,,,,,,,,,
180205,"Travel related to lawn, garden, and houseplant care",,,,,,,,,,,,,,,,,,,,,,,,
180206,Travel related to care for animals and pets (not vet care),,,,,,,,,,,,,,,,,,,,,,,,
180207,Travel related to vehicle care & maintenance (by self),,,,,,,,,,,,,,,,,,,,,,,,
180208,"Travel related to appliance, tool, and toy set-up, repair, & maintenance (by self)",,,,,,,,,,,,,,,,,,,,,,,,
180209,Travel related to household management,,,,,,,,,,,,,,,,,,,,,,,,
180299,"Travel related to household activities, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
180301,Travel related to caring for & helping hh children,,,,,,,,,,,,,,,,,,,,,,,,
180302,Travel related to hh children's education,,,,,,,,,,,,,,,,,,,,,,,,
180303,Travel related to hh children's health,,,,,,,,,,,,,,,,,,,,,,,,
180304,Travel related to caring for hh adults,,,,,,,,,,,,,,,,,,,,,,,,
180305,Travel related to helping hh adults,,,,,,,,,,,,,,,,,,,,,,,,
180399,"Travel rel. to caring for & helping hh members, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
180401,Travel related to caring for and helping nonhh children,,,,,,,,,,,,,,,,,,,,,,,,
180402,Travel related to nonhh children's education,,,,,,,,,,,,,,,,,,,,,,,,
180403,Travel related to nonhh children's health,,,,,,,,,,,,,,,,,,,,,,,,
180404,Travel related to caring for nonhh adults,,,,,,,,,,,,,,,,,,,,,,,,
180405,Travel related to helping nonhh adults,,,,,,,,,,,,,,,,,,,,,,,,
180499,"Travel rel. to caring for & helping nonhh members, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
180501,Travel related to working,,,,,,,,,,,,,,,,,,,,,,,,
180502,Travel related to work-related activities,,,,,,,,,,,,,,,,,,,,,,,,
180503,Travel related to income-generating activities,,,,,,,,,,,,,,,,,,,,,,,,
180504,Travel related to job search & interviewing,,,,,,,,,,,,,,,,,,,,,,,,
180599,"Travel related to work, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
180601,Travel related to taking class,,,,,,,,,,,,,,,,,,,,,,,,
180602,Travel related to extracurricular activities (ex. Sports),,,,,,,,,,,,,,,,,,,,,,,,
180603,Travel related to research/homework,,,,,,,,,,,,,,,,,,,,,,,,
180604,Travel related to registration/administrative activities,,,,,,,,,,,,,,,,,,,,,,,,
180699,"Travel related to education, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
180701,Travel related to grocery shopping,,,,,,,,,,,,,,,,,,,,,,,,
180702,Travel related to purchasing gas,,,,,,,,,,,,,,,,,,,,,,,,
180703,Travel related to purchasing food (not groceries),,,,,,,,,,,,,,,,,,,,,,,,
180704,"Travel related to shopping, ex groceries, food, and gas",,,,,,,,,,,,,,,,,,,,,,,,
180799,"Travel related to consumer purchases, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
180801,Travel related to using childcare services,,,,,,,,,,,,,,,,,,,,,,,,
180802,Travel related to using financial services and banking,,,,,,,,,,,,,,,,,,,,,,,,
180803,Travel related to using legal services,,,,,,,,,,,,,,,,,,,,,,,,
180804,Travel related to using medical services,,,,,,,,,,,,,,,,,,,,,,,,
180805,Travel related to using personal care services,,,,,,,,,,,,,,,,,,,,,,,,
180806,Travel related to using real estate services,,,,,,,,,,,,,,,,,,,,,,,,
180807,Travel related to using veterinary services,,,,,,,,,,,,,,,,,,,,,,,,
180899,"Travel rel. to using prof. & personal care services, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
180901,Travel related to using household services,,,,,,,,,,,,,,,,,,,,,,,,
180902,Travel related to using home main./repair/décor./construction svcs,,,,,,,,,,,,,,,,,,,,,,,,
180903,Travel related to using pet services (not vet),,,,,,,,,,,,,,,,,,,,,,,,
180904,Travel related to using lawn and garden services,,,,,,,,,,,,,,,,,,,,,,,,
180905,Travel related to using vehicle maintenance & repair services,,,,,,,,,,,,,,,,,,,,,,,,
180999,"Travel related to using household services, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
181001,Travel related to using government services,,,,,,,,,,,,,,,,,,,,,,,,
181002,Travel related to civic obligations & participation,,,,,,,,,,,,,,,,,,,,,,,,
181099,"Travel rel. to govt svcs & civic obligations, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
181101,Travel related to eating and drinking,,,,,,,,,,,,,,,,,,,,,,,,
181199,"Travel related to eating and drinking, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
181201,Travel related to socializing and communicating,,,,,,,,,,,,,,,,,,,,,,,,
181202,Travel related to attending or hosting social events,,,,,,,,,,,,,,,,,,,,,,,,
181203,Travel related to relaxing and leisure,,,,,,,,,,,,,,,,,,,,,,,,
181204,Travel related to arts and entertainment,,,,,,,,,,,,,,,,,,,,,,,,
181205,Travel as a form of entertainment,,,,,,,,,,,,,,,,,,,,,,,,
,,"driving, no purpose (pleasure driving)",driving around looking at Christmas lights,,,,,,,,,,,,,,,,,,,,,,
,,sightseeing on a tour bus,,,,,,,,,,,,,,,,,,,,,,,
181299,"Travel rel. to socializing, relaxing, & leisure, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
181301,Travel related to participating in sports/exercise/recreation,,,,,,,,,,,,,,,,,,,,,,,,
181302,Travel related to attending sporting/recreational events,,,,,,,,,,,,,,,,,,,,,,,,
181399,"Travel related to sports, exercise, & recreation, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
181401,Travel related to religious/spiritual practices,,,,,,,,,,,,,,,,,,,,,,,,
181499,"Travel rel. to religious/spiritual activities, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
181501,Travel related to volunteering,,,,,,,,,,,,,,,,,,,,,,,,
181599,"Travel related to volunteer activities, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
181601,Travel related to phone calls,,,,,,,,,,,,,,,,,,,,,,,,
181699,"Travel rel. to phone calls, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
181801,Security procedures related to traveling,,,,,,,,,,,,,,,,,,,,,,,,
,,being searched at security checkpoint (traveling),opening bags for security search (traveling),,,,,,,,,,,,,,,,,,,,,,
,,passing through metal detector,,,,,,,,,,,,,,,,,,,,,,,
181899,"Security procedures related to traveling, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
189999,"Traveling, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
,,travel emergency,exchanging insurance info after accident,,,,,,,,,,,,,,,,,,,,,,
,,car accident,hailing help after accident/emergency,,,,,,,,,,,,,,,,,,,,,,
,,changing a flat tire,walking to get help after travel accident,,,,,,,,,,,,,,,,,,,,,,
,,"driving, no purpose (DP changed mind)",riding in a tow truck after accident,,,,,,,,,,,,,,,,,,,,,,
,,travel accident,checking in for flight,,,,,,,,,,,,,,,,,,,,,,
,,picking up baggage (traveling),checking bags (traveling),,,,,,,,,,,,,,,,,,,,,,
,,taking shuttle to gate (in airport),,,,,,,,,,,,,,,,,,,,,,,
500101,Insufficient detail in verbatim,,,,,,,,,,,,,,,,,,,,,,,,
500103,Missing travel or destination,,,,,,,,,,,,,,,,,,,,,,,,
500105,"Respondent refused to provide information/""none of your business""",,,,,,,,,,,,,,,,,,,,,,,,
500106,Gap/can't remember,,,,,,,,,,,,,,,,,,,,,,,,
500107,Unable to code activity at 1st tier,,,,,,,,,,,,,,,,,,,,,,,,
509999,"Data codes, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
